iso3,country_name,year,region,classification,paper_case_group,case_china_benchmark,case_resilient_sovereign,case_sri_lanka_anchor,case_high_debt_resilient,case_resource_conversion,case_strategic_conversion,case_strategic_transition,case_vulnerability_trap,case_geoeconomic_pressure,case_creditor_conversion,case_reform_case,legitimacy_score,weather_buffers_score,terrain_productive_capacity_score,command_state_capacity_score,doctrine_fiscal_framework_score,track_record_score,conversion_capacity_score,resilience_score,scorecard_mean_8,gdp_growth,gdp_current_usd,gdp_per_capita_current_usd,inflation_cpi,current_account_gdp,exports_gdp,imports_gdp,gross_capital_formation_gdp,manufacturing_value_added_gdp,tax_revenue_gdp,central_gov_debt_gdp,external_debt_gni,debt_service_exports,short_term_debt_reserves,reserves_months_imports,remittances_gdp,tourism_receipts_gdp,fuel_imports_merch_imports,food_imports_merch_imports,government_effectiveness,control_corruption,rule_of_law,political_stability,regulatory_quality,voice_accountability,disaster_event,disaster_damage_gdp,default_event,banking_crisis,imf_program_active,currency_depreciation,currency_crisis,inflation_surge,output_loss_3yr,P_productive_capacity,R_resilience_buffers,L_fiscal_legitimacy,M_fiscal_manoeuvrability,C_conversion_capacity,V_safe_vulnerability,SFRI_equal_weight,SFRI_weighted,NCS_5yr,DCR_5yr
VNM,Vietnam,2014,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2015,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2016,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2017,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2018,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2019,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2020,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2021,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2022,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2023,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2024,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,2025,East Asia & Pacific,Export-industrial conversion case,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1980,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1981,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1982,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1983,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1984,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1985,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1986,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1987,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1988,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1989,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1990,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1991,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1992,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1993,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1994,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1995,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1996,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1997,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1998,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,1999,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2000,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2001,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2002,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2003,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2004,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2005,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2006,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2007,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2008,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2009,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2010,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2011,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2012,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2013,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2014,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2015,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2016,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2017,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2018,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2019,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2020,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2021,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2022,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2023,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2024,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA,Thailand,2025,East Asia & Pacific,Tourism/export shock-resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1980,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1981,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1982,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1983,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1984,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1985,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1986,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1987,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1988,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1989,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1990,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1991,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1992,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1993,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1994,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1995,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1996,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1997,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1998,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,1999,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2000,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2001,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2002,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2003,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2004,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2005,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2006,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2007,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2008,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2009,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2010,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2011,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2012,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2013,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2014,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2015,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2016,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2017,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2018,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2019,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2020,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2021,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2022,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2023,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2024,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHL,Philippines,2025,East Asia & Pacific,Remittance/services resilience comparator,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1980,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1981,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1982,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1983,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1984,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1985,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1986,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1987,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Malaysia,1988,East Asia & Pacific,Commodity-manufacturing mixed model,strategic_transition,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
